Timestamp,Parking_Lot_ID,Location_Type,Total_Slots,Occupied_Slots,Available_Slots,Occupancy_Rate,Vehicle_Count,Entry_Count,Exit_Count,Vehicle_Type,Traffic_Level,Congestion_Status,Parking_Status,Weather,Temperature,Day_Type,Hour,Revenue,Peak_Hour
2025-11-09 21:17:00,PL004,Railway_Station,380,242,138,63.68,271,30,27,Car,Medium,0,0,Rainy,16.3,Weekend,21,$816.56,0
2025-09-16 07:19:00,PL003,Hospital,260,135,125,51.92,177,51,12,EV,High,1,0,Sunny,19.8,Weekday,7,$423.10,1
2026-02-09 13:56:00,PL002,Office,320,186,134,58.13,228,35,40,Car,Medium,0,0,Sunny,10.4,Weekday,13,$511.02,0
2025-07-25 07:06:00,PL007,Mall,300,126,174,42,169,49,16,Car,Medium,0,0,Cloudy,29.6,Weekday,7,$534.15,1
2025-11-11 19:57:00,PL003,Hospital,260,159,101,61.15,182,8,46,Car,High,1,0,Cloudy,17.1,Weekday,19,$396.69,1
2025-11-30 07:19:00,PL007,Mall,300,194,106,64.67,226,45,20,Bike,High,1,0,Sunny,16.9,Weekend,7,$811.24,1
2025-07-17 20:56:00,PL004,Railway_Station,380,237,143,62.37,284,23,70,Bike,High,1,0,Sunny,25.5,Weekday,20,$767.75,1
2026-02-08 22:27:00,PL004,Railway_Station,380,221,159,58.16,267,25,27,Car,Medium,1,0,Sunny,9.8,Weekend,22,$634.04,0
2025-09-19 17:22:00,PL003,Hospital,260,177,83,68.08,219,9,44,Car,Medium,1,0,Rainy,18.4,Weekday,17,$495.47,1
2025-12-26 23:33:00,PL005,Airport,500,302,198,60.4,375,51,52,Bus,Medium,0,0,Cloudy,5.6,Weekday,23,"$1,471.04",0
2025-06-22 19:03:00,PL002,Office,320,58,262,18.12,83,13,38,Car,Low,1,0,Sunny,28.8,Weekend,19,$206.90,1
2025-09-06 02:46:00,PL004,Railway_Station,380,195,185,51.32,223,31,26,Car,Medium,0,0,Sunny,23.1,Weekend,2,$518.62,0
2026-03-09 11:00:00,PL009,Hospital,140,62,78,44.29,80,9,8,Car,Medium,0,0,Sunny,17.5,Weekday,11,$119.21,0
2025-06-21 20:46:00,PL003,Hospital,260,150,110,57.69,200,16,48,EV,Medium,1,0,Sunny,31.8,Weekend,20,$371.11,1
2026-04-28 09:04:00,PL011,Airport,420,271,149,64.52,354,83,44,Car,Medium,1,0,Sunny,20,Weekday,9,"$1,286.71",1
2025-07-17 10:32:00,PL006,Residential,160,53,107,33.12,83,34,9,Car,Low,1,0,Sunny,28,Weekday,10,$108.99,1
2025-09-21 19:00:00,PL001,Mall,420,279,141,66.43,359,25,85,Car,Medium,0,0,Cloudy,20.8,Weekend,19,"$1,206.53",1
2026-03-20 05:29:00,PL011,Airport,420,289,131,68.81,313,24,34,Car,Medium,0,0,Rainy,14.4,Weekday,5,"$1,411.80",0
2026-02-01 11:26:00,PL005,Airport,500,330,170,66,367,35,39,Car,Medium,0,0,Cloudy,10.1,Weekend,11,"$1,589.27",0
2026-05-14 18:30:00,PL006,Residential,160,79,81,49.38,99,5,28,EV,Medium,0,0,Sunny,19.4,Weekday,18,$144.19,1
2025-06-01 06:59:00,PL002,Office,320,133,187,41.56,145,22,11,Car,Low,0,0,Cloudy,30.2,Weekend,6,$326.52,0
2026-04-04 00:26:00,PL004,Railway_Station,380,212,168,55.79,249,28,30,Bike,Medium,0,0,Cloudy,16.6,Weekend,0,$612.60,0
2026-01-01 12:48:00,PL008,Office,220,154,66,70,194,19,26,Car,Medium,0,0,Rainy,3.2,Weekday,12,$402.15,0
2025-07-07 12:18:00,PL002,Office,320,209,111,65.31,245,31,28,Car,Medium,0,0,Sunny,29.1,Weekday,12,$619.59,0
2025-07-04 12:49:00,PL007,Mall,300,217,83,72.33,257,22,33,Car,Medium,0,0,Sunny,28.4,Weekday,12,$789.95,0
2025-08-25 19:39:00,PL008,Office,220,105,115,47.73,125,11,30,Car,High,1,0,Sunny,30.7,Weekday,19,$376.41,1
2026-02-08 09:35:00,PL001,Mall,420,320,100,76.19,367,54,25,Bike,High,1,0,Sunny,8.4,Weekend,9,"$1,422.89",1
2026-02-11 23:16:00,PL010,Railway_Station,260,130,130,50,152,20,18,Car,Medium,1,0,Foggy,6.8,Weekday,23,$419.05,0
2025-11-01 16:18:00,PL001,Mall,420,291,129,69.29,333,17,22,Car,Medium,1,0,Cloudy,18.1,Weekend,16,"$1,038.36",0
2025-09-07 02:49:00,PL003,Hospital,260,148,112,56.92,167,10,14,EV,Medium,0,0,Sunny,23.3,Weekend,2,$320.42,0
2025-12-25 04:36:00,PL012,Residential,90,47,43,52.22,50,1,3,Car,Medium,0,0,Cloudy,8.6,Weekday,4,$77.67,0
2026-01-19 02:41:00,PL001,Mall,420,229,191,54.52,243,20,26,Car,Medium,0,0,Cloudy,6.8,Weekday,2,$804.45,0
2025-06-06 14:44:00,PL010,Railway_Station,260,174,86,66.92,208,24,41,Car,Medium,1,0,Sunny,29.8,Weekday,14,$513.97,0
2025-07-12 06:55:00,PL007,Mall,300,214,86,71.33,229,15,21,Car,Medium,0,0,Sunny,28.5,Weekend,6,$703.14,0
2026-05-01 13:11:00,PL007,Mall,300,188,112,62.67,221,23,32,Bus,Medium,0,0,Sunny,15.8,Weekday,13,$664.62,0
2026-04-06 05:28:00,PL007,Mall,300,116,184,38.67,136,12,16,Car,Low,0,0,Sunny,18.1,Weekday,5,$432.93,0
2026-02-06 04:15:00,PL002,Office,320,124,196,38.75,137,23,10,Car,Low,0,0,Sunny,4.2,Weekday,4,$371.65,0
2026-04-26 12:43:00,PL008,Office,220,102,118,46.36,130,24,28,Bike,Medium,0,0,Sunny,18.8,Weekend,12,$249.44,0
2026-03-11 11:30:00,PL012,Residential,90,40,50,44.44,40,4,4,Car,Low,0,0,Sunny,18,Weekday,11,$69.08,0
2025-11-11 13:37:00,PL001,Mall,420,259,161,61.67,304,35,43,Bike,Medium,0,0,Sunny,20.7,Weekday,13,$785.44,0
2025-07-16 00:28:00,PL004,Railway_Station,380,201,179,52.89,229,25,24,Bike,Medium,0,0,Sunny,29.6,Weekday,0,$532.32,0
2025-05-24 14:10:00,PL005,Airport,500,332,168,66.4,401,63,54,Car,Medium,1,0,Sunny,16.4,Weekend,14,"$1,622.69",0
2026-01-31 05:30:00,PL003,Hospital,260,162,98,62.31,188,21,21,EV,Medium,0,0,Cloudy,6,Weekend,5,$362.34,0
2025-08-14 09:29:00,PL009,Hospital,140,89,51,63.57,106,25,4,Bus,Medium,0,0,Sunny,30.7,Weekday,9,$200.78,1
2025-11-21 04:30:00,PL008,Office,220,78,142,35.45,95,14,11,Car,Low,0,0,Cloudy,13.6,Weekday,4,$218.78,0
2025-09-13 02:05:00,PL002,Office,320,80,240,25,96,9,12,Car,Low,0,0,Cloudy,15.6,Weekend,2,$206.71,0
2025-07-14 11:31:00,PL007,Mall,300,186,114,62,188,9,17,Car,Medium,1,0,Sunny,27.1,Weekday,11,$688.18,0
2025-10-19 14:00:00,PL004,Railway_Station,380,273,107,71.84,349,46,60,Bus,High,1,0,Foggy,20.6,Weekend,14,$704.41,0
2026-01-12 10:34:00,PL003,Hospital,260,135,125,51.92,166,45,13,Car,Medium,1,0,Sunny,9.5,Weekday,10,$294.21,1
2026-02-19 04:24:00,PL010,Railway_Station,260,147,113,56.54,175,21,18,EV,Medium,0,0,Sunny,9.1,Weekday,4,$541.15,0
2025-11-29 09:48:00,PL001,Mall,420,309,111,73.57,346,59,23,Car,Medium,0,0,Rainy,12.8,Weekend,9,"$1,395.60",1
2025-11-19 23:37:00,PL005,Airport,500,306,194,61.2,344,34,23,Car,Medium,1,0,Sunny,15.6,Weekday,23,"$1,552.64",0
2025-08-19 20:09:00,PL005,Airport,500,348,152,69.6,453,32,119,Bike,High,1,0,Sunny,31.3,Weekday,20,"$2,041.14",1
2026-05-04 02:44:00,PL007,Mall,300,126,174,42,137,21,6,EV,Low,0,0,Cloudy,14.8,Weekday,2,$541.58,0
2025-10-20 15:45:00,PL002,Office,320,173,147,54.06,184,8,14,Bus,Medium,0,0,Sunny,18.3,Weekday,15,$453.60,0
2025-08-21 19:55:00,PL011,Airport,420,259,161,61.67,339,34,95,Bike,High,1,0,Cloudy,30.3,Weekday,19,"$1,272.85",1
2025-07-13 15:01:00,PL012,Residential,90,40,50,44.44,40,5,1,Car,Low,0,0,Foggy,26.7,Weekend,15,$71.39,0
2026-03-06 03:58:00,PL006,Residential,160,88,72,55,95,5,13,Car,Medium,0,0,Sunny,17.4,Weekday,3,$125.04,0
2025-08-30 18:25:00,PL003,Hospital,260,167,93,64.23,195,6,48,Car,Medium,0,0,Rainy,23.4,Weekend,18,$377.30,1
2025-11-23 15:01:00,PL011,Airport,420,336,84,80,376,19,46,Bike,Medium,0,0,Foggy,19.6,Weekend,15,"$1,307.79",0
2025-10-10 03:52:00,PL012,Residential,90,58,32,64.44,65,1,6,Car,Medium,1,0,Foggy,13.4,Weekday,3,$98.91,0
2025-07-08 10:04:00,PL009,Hospital,140,74,66,52.86,92,28,7,Car,Medium,0,0,Sunny,34.9,Weekday,10,$189.08,1
2025-11-19 22:56:00,PL004,Railway_Station,380,167,213,43.95,199,32,31,Bus,Low,1,0,Sunny,18.9,Weekday,22,$568.91,0
2025-07-14 23:32:00,PL003,Hospital,260,140,120,53.85,158,18,16,Car,Medium,1,0,Sunny,30.6,Weekday,23,$342.28,0
2025-07-14 07:31:00,PL002,Office,320,231,89,72.19,260,42,16,Bike,Medium,0,0,Cloudy,27.6,Weekday,7,$794.53,1
2025-10-31 18:07:00,PL003,Hospital,260,136,124,52.31,158,14,37,Car,High,1,0,Sunny,23.8,Weekday,18,$376.23,1
2026-04-29 11:57:00,PL003,Hospital,260,143,117,55,156,6,13,Car,Medium,0,0,Rainy,12.8,Weekday,11,$366.28,0
2025-10-23 03:52:00,PL012,Residential,90,48,42,53.33,56,5,3,Car,Medium,0,0,Sunny,16.5,Weekday,3,$78.82,0
2026-03-07 22:14:00,PL007,Mall,300,153,147,51,170,16,18,Car,Medium,0,0,Sunny,17.3,Weekend,22,$485.21,0
2025-12-11 15:21:00,PL002,Office,320,220,100,68.75,242,18,5,Bike,Medium,0,0,Sunny,9.1,Weekday,15,$690.28,0
2026-03-23 21:08:00,PL005,Airport,500,295,205,59,347,30,42,Car,Medium,1,0,Sunny,15.1,Weekday,21,"$1,446.88",0
2025-10-16 11:51:00,PL002,Office,320,195,125,60.94,202,5,20,EV,Medium,0,0,Sunny,19.6,Weekday,11,$572.39,0
2026-04-10 23:41:00,PL007,Mall,300,134,166,44.67,162,16,13,Car,Low,1,0,Cloudy,16.1,Weekday,23,$446.67,0
2025-11-07 09:32:00,PL004,Railway_Station,380,238,142,62.63,286,69,25,Car,High,1,0,Rainy,15.7,Weekday,9,$966.48,1
2025-08-31 09:37:00,PL002,Office,320,166,154,51.88,201,48,18,Bike,Medium,1,0,Sunny,32.2,Weekend,9,$457.72,1
2025-11-17 12:56:00,PL003,Hospital,260,174,86,66.92,204,24,26,Car,Medium,1,0,Rainy,16.9,Weekday,12,$342.25,0
2025-11-21 08:37:00,PL008,Office,220,148,72,67.27,183,33,17,EV,High,1,0,Rainy,13.1,Weekday,8,$521.16,1
2025-09-26 14:57:00,PL005,Airport,500,364,136,72.8,437,42,83,Car,Medium,1,0,Sunny,17.6,Weekday,14,"$1,652.98",0
2025-10-11 09:48:00,PL006,Residential,160,74,86,46.25,97,26,13,Car,High,1,0,Cloudy,16.2,Weekend,9,$153.03,1
2025-08-11 09:40:00,PL010,Railway_Station,260,195,65,75,229,41,24,Bus,High,1,0,Sunny,34.8,Weekday,9,$739.17,1
2025-07-28 04:53:00,PL007,Mall,300,139,161,46.33,156,21,10,Bus,Low,0,0,Rainy,26.5,Weekday,4,$552.59,0
2026-01-14 04:27:00,PL005,Airport,500,277,223,55.4,316,29,37,Bike,Medium,0,0,Foggy,3.5,Weekday,4,"$1,333.97",0
2026-05-03 01:52:00,PL012,Residential,90,52,38,57.78,61,4,8,Car,Medium,0,0,Sunny,19.1,Weekend,1,$93.95,0
2026-02-08 21:34:00,PL003,Hospital,260,148,112,56.92,178,16,16,Car,Medium,0,0,Rainy,6.7,Weekend,21,$353.48,0
2026-05-12 04:48:00,PL003,Hospital,260,130,130,50,151,10,15,Car,Medium,0,0,Rainy,16,Weekday,4,$286.46,0
2025-09-02 15:26:00,PL011,Airport,420,275,145,65.48,316,17,34,Car,Medium,1,0,Rainy,13,Weekday,15,"$1,274.66",0
2025-07-31 15:13:00,PL010,Railway_Station,260,159,101,61.15,174,15,22,Car,Medium,0,0,Cloudy,31.2,Weekday,15,$546.33,0
2026-01-23 05:44:00,PL002,Office,320,136,184,42.5,162,24,10,Car,Low,0,0,Foggy,9.6,Weekday,5,$397.77,0
2026-02-18 13:45:00,PL011,Airport,420,313,107,74.52,383,38,59,Bus,High,0,0,Sunny,7.7,Weekday,13,"$1,224.93",0
2026-01-10 04:04:00,PL001,Mall,420,245,175,58.33,271,18,20,Truck,Medium,0,0,Sunny,9.7,Weekend,4,$959.61,0
2025-08-01 22:52:00,PL010,Railway_Station,260,136,124,52.31,155,16,23,Car,Medium,1,0,Sunny,31,Weekday,22,$464.26,0
2026-02-06 16:29:00,PL003,Hospital,260,134,126,51.54,150,9,12,Car,Medium,1,0,Rainy,6,Weekday,16,$338.30,0
2025-06-21 12:50:00,PL002,Office,320,121,199,37.81,159,26,26,Bike,Low,1,0,Sunny,27.5,Weekend,12,$337.57,0
2025-11-21 14:20:00,PL005,Airport,500,325,175,65,421,76,70,Car,Medium,0,0,Sunny,21.8,Weekday,14,"$1,558.41",0
2026-02-01 16:53:00,PL011,Airport,420,338,82,80.48,360,27,35,Car,Medium,0,0,Rainy,1.9,Weekend,16,"$1,343.01",0
2025-10-13 07:43:00,PL009,Hospital,140,77,63,55,98,21,7,Car,Medium,1,0,Rainy,15.8,Weekday,7,$178.99,1
2025-11-20 18:18:00,PL012,Residential,90,45,45,50,61,1,16,Truck,Medium,0,0,Rainy,18.1,Weekday,18,$74.11,1
2026-04-13 04:19:00,PL006,Residential,160,82,78,51.25,90,13,8,Bus,Medium,0,0,Sunny,18.4,Weekday,4,$122.48,0
2025-06-03 07:23:00,PL006,Residential,160,58,102,36.25,87,28,9,Car,Low,0,0,Sunny,32.5,Weekday,7,$100.16,1
2025-07-03 00:42:00,PL001,Mall,420,177,243,42.14,199,25,15,Car,Low,0,0,Sunny,29.4,Weekday,0,$580.68,0
2026-03-25 04:06:00,PL002,Office,320,153,167,47.81,178,17,22,EV,Medium,1,0,Rainy,16.4,Weekday,4,$468.51,0
2025-09-09 22:42:00,PL006,Residential,160,94,66,58.75,101,6,9,Car,Medium,1,0,Rainy,15.2,Weekday,22,$172.26,0
2025-09-15 13:52:00,PL009,Hospital,140,81,59,57.86,93,10,14,Car,Medium,1,0,Sunny,23.5,Weekday,13,$159.67,0
2025-07-10 03:47:00,PL010,Railway_Station,260,127,133,48.85,149,19,20,Bike,Medium,1,0,Sunny,32.7,Weekday,3,$344.14,0
2026-01-08 00:50:00,PL003,Hospital,260,116,144,44.62,133,14,13,Car,Low,0,0,Cloudy,6.7,Weekday,0,$267.34,0
2025-08-12 15:44:00,PL008,Office,220,138,82,62.73,152,9,27,Car,Medium,0,0,Cloudy,26.2,Weekday,15,$388.03,0
2025-10-11 12:13:00,PL010,Railway_Station,260,174,86,66.92,202,22,31,EV,Medium,0,0,Foggy,18.6,Weekend,12,$521.12,0
2025-10-03 18:49:00,PL004,Railway_Station,380,226,154,59.47,305,25,95,Car,High,1,0,Rainy,15.9,Weekday,18,$760.07,1
2025-08-14 22:42:00,PL008,Office,220,76,144,34.55,100,18,16,Car,Low,1,0,Sunny,29.5,Weekday,22,$208.13,0
2025-10-17 06:10:00,PL005,Airport,500,308,192,61.6,361,43,40,Car,Medium,1,0,Sunny,19.4,Weekday,6,"$1,391.35",0
2025-12-23 08:22:00,PL012,Residential,90,37,53,41.11,45,17,3,Car,Low,0,0,Sunny,9.6,Weekday,8,$72.39,1
2025-06-20 20:44:00,PL001,Mall,420,290,130,69.05,363,15,88,Car,Medium,1,0,Sunny,31.3,Weekday,20,"$1,098.03",1
2025-09-29 02:55:00,PL005,Airport,500,344,156,68.8,412,42,50,Car,Medium,0,0,Sunny,13.7,Weekday,2,"$1,593.46",0
2025-11-15 18:32:00,PL003,Hospital,260,139,121,53.46,167,16,48,Car,High,1,0,Cloudy,19.5,Weekend,18,$334.25,1
2025-06-30 15:54:00,PL010,Railway_Station,260,152,108,58.46,174,17,12,Car,Medium,0,0,Sunny,28.8,Weekday,15,$466.26,0
2026-01-09 10:12:00,PL003,Hospital,260,143,117,55,178,47,17,Car,Medium,1,0,Rainy,6.9,Weekday,10,$352.17,1
2026-04-09 08:53:00,PL006,Residential,160,42,118,26.25,58,33,4,Car,Low,1,0,Sunny,18.5,Weekday,8,$69.54,1
2026-03-08 08:42:00,PL009,Hospital,140,78,62,55.71,91,24,6,EV,Medium,0,0,Sunny,17,Weekend,8,$221.53,1
2025-12-22 22:41:00,PL006,Residential,160,70,90,43.75,78,6,8,Car,Low,0,0,Sunny,9,Weekday,22,$105.78,0
2025-12-19 20:20:00,PL005,Airport,500,337,163,67.4,439,48,113,Car,Medium,0,0,Cloudy,9.8,Weekday,20,"$1,515.01",1
2025-12-15 01:48:00,PL001,Mall,420,203,217,48.33,227,24,18,EV,Low,0,0,Sunny,10.3,Weekday,1,$766.14,0
2026-02-02 04:13:00,PL001,Mall,420,191,229,45.48,222,24,29,Bus,Low,0,0,Cloudy,8.7,Weekday,4,$695.18,0
2025-08-25 19:10:00,PL012,Residential,90,53,37,58.89,64,1,16,Car,High,0,0,Sunny,29.3,Weekday,19,$110.01,1
2026-02-14 21:08:00,PL007,Mall,300,238,62,79.33,263,21,8,Car,Medium,0,0,Sunny,10,Weekend,21,$842.84,0
2026-02-13 11:04:00,PL010,Railway_Station,260,145,115,55.77,172,24,20,Bike,Medium,1,0,Sunny,11.1,Weekday,11,$490.29,0
2025-06-12 07:14:00,PL005,Airport,500,327,173,65.4,399,89,41,Car,Medium,0,0,Sunny,29.6,Weekday,7,"$1,586.25",1
2025-10-29 10:54:00,PL003,Hospital,260,146,114,56.15,194,52,11,EV,High,1,0,Sunny,17.2,Weekday,10,$375.88,1
2025-09-02 14:23:00,PL004,Railway_Station,380,223,157,58.68,272,45,44,EV,Medium,0,0,Sunny,18.6,Weekday,14,$756.50,0
2026-04-05 04:30:00,PL001,Mall,420,250,170,59.52,281,24,23,Bike,Medium,0,0,Sunny,17.3,Weekend,4,$820.88,0
2026-01-03 21:20:00,PL009,Hospital,140,62,78,44.29,68,5,10,Car,Low,0,0,Sunny,9.7,Weekend,21,$141.06,0
2026-03-12 20:42:00,PL007,Mall,300,176,124,58.67,221,12,58,EV,Medium,1,0,Sunny,17.3,Weekday,20,$719.22,1
2026-01-31 00:34:00,PL005,Airport,500,393,107,78.6,455,24,56,Car,High,1,0,Rainy,8.6,Weekend,0,"$1,972.09",0
2025-07-04 08:37:00,PL010,Railway_Station,260,158,102,60.77,203,51,21,Car,Medium,1,0,Sunny,24.4,Weekday,8,$554.96,1
2026-03-03 03:40:00,PL005,Airport,500,300,200,60,350,30,47,Car,Medium,0,0,Sunny,14.3,Weekday,3,"$1,300.63",0
2026-02-03 10:22:00,PL012,Residential,90,36,54,40,41,15,3,Bike,Low,1,0,Sunny,15.7,Weekday,10,$56.69,1
2025-12-02 03:38:00,PL001,Mall,420,198,222,47.14,218,22,18,Car,Low,0,0,Foggy,6.5,Weekday,3,$778.64,0
2025-11-17 04:52:00,PL012,Residential,90,56,34,62.22,58,2,9,Car,Medium,0,0,Rainy,15.2,Weekday,4,$87.52,0
2025-05-29 23:59:00,PL010,Railway_Station,260,108,152,41.54,129,17,13,Bus,Low,0,0,Cloudy,15.9,Weekday,23,$311.31,0
2025-10-24 05:49:00,PL004,Railway_Station,380,186,194,48.95,215,28,40,Bike,Medium,0,0,Sunny,20.4,Weekday,5,$483.44,0
2025-09-07 22:02:00,PL007,Mall,300,195,105,65,209,13,9,Car,Medium,0,0,Sunny,21.4,Weekend,22,$679.22,0
2025-09-26 14:49:00,PL011,Airport,420,269,151,64.05,330,43,55,Car,Medium,0,0,Cloudy,20.5,Weekday,14,"$1,057.88",0
2025-10-28 00:47:00,PL005,Airport,500,345,155,69,395,33,40,Car,Medium,1,0,Sunny,21.1,Weekday,0,"$1,663.76",0
2025-09-23 16:40:00,PL001,Mall,420,262,158,62.38,294,13,22,Car,Medium,0,0,Sunny,18.4,Weekday,16,$907.11,0
2025-07-17 00:50:00,PL011,Airport,420,231,189,55,262,38,29,Car,Medium,0,0,Sunny,25.3,Weekday,0,"$1,162.90",0
2026-03-12 01:15:00,PL006,Residential,160,76,84,47.5,80,8,9,EV,Low,0,0,Sunny,19.9,Weekday,1,$146.73,0
2026-01-21 10:36:00,PL006,Residential,160,66,94,41.25,87,29,1,Car,Low,0,0,Cloudy,8.4,Weekday,10,$110.73,1
2026-01-04 12:07:00,PL001,Mall,420,341,79,81.19,382,36,48,Bus,High,1,0,Sunny,7,Weekend,12,"$1,079.37",0
2025-08-24 11:03:00,PL001,Mall,420,248,172,59.05,278,14,32,Car,Medium,0,0,Sunny,25.9,Weekend,11,$974.78,0
2025-07-17 20:04:00,PL009,Hospital,140,70,70,50,91,9,24,Bus,Medium,1,0,Sunny,29.3,Weekday,20,$151.41,1
2025-08-28 10:27:00,PL005,Airport,500,358,142,71.6,421,79,45,Car,High,1,0,Sunny,32.7,Weekday,10,"$1,718.82",1
2026-02-19 03:08:00,PL012,Residential,90,49,41,54.44,51,5,4,EV,Medium,0,0,Cloudy,10.3,Weekday,3,$88.21,0
2026-01-12 20:01:00,PL008,Office,220,115,105,52.27,141,13,40,Bus,Medium,0,0,Cloudy,12.3,Weekday,20,$326.37,1
2026-03-17 16:35:00,PL012,Residential,90,38,52,42.22,45,3,2,Car,Low,0,0,Sunny,19.9,Weekday,16,$69.33,0
2026-01-06 21:01:00,PL003,Hospital,260,121,139,46.54,127,16,2,Car,Low,0,0,Sunny,10.4,Weekday,21,$296.74,0
2025-07-23 09:05:00,PL002,Office,320,257,63,80.31,287,39,15,EV,Medium,1,0,Sunny,29,Weekday,9,"$1,002.45",1
2025-07-03 20:01:00,PL004,Railway_Station,380,242,138,63.68,294,26,76,Car,High,1,0,Sunny,30.3,Weekday,20,$891.02,1
2025-07-17 10:30:00,PL003,Hospital,260,142,118,54.62,182,46,10,Car,High,0,0,Sunny,29.1,Weekday,10,$318.21,1
2025-06-19 17:03:00,PL007,Mall,300,199,101,66.33,233,13,57,Car,Medium,1,0,Sunny,33.5,Weekday,17,$871.56,1
2025-08-09 13:21:00,PL009,Hospital,140,86,54,61.43,98,11,16,Car,Medium,1,0,Cloudy,27.6,Weekend,13,$193.75,0
2025-10-14 07:36:00,PL005,Airport,500,274,226,54.8,336,96,30,Bike,Medium,1,0,Sunny,21.6,Weekday,7,"$1,628.34",1
2026-03-26 08:17:00,PL001,Mall,420,185,235,44.05,218,65,13,Car,Low,1,0,Cloudy,14.7,Weekday,8,$635.93,1
2026-02-26 12:36:00,PL001,Mall,420,275,145,65.48,339,36,44,Car,Medium,0,0,Cloudy,8.5,Weekday,12,$957.14,0
2026-04-05 13:44:00,PL003,Hospital,260,146,114,56.15,165,18,27,Bike,Medium,0,0,Sunny,20.8,Weekend,13,$312.33,0
2025-12-27 23:38:00,PL008,Office,220,31,189,14.09,44,16,10,Bike,Low,0,0,Cloudy,7.5,Weekend,23,$96.50,0
2025-08-31 08:22:00,PL003,Hospital,260,135,125,51.92,166,42,16,Car,High,0,0,Sunny,31.2,Weekend,8,$356.10,1
2026-04-15 04:34:00,PL011,Airport,420,268,152,63.81,317,29,38,Car,Medium,1,0,Sunny,15.3,Weekday,4,"$1,288.62",0
2025-07-25 22:38:00,PL007,Mall,300,154,146,51.33,174,18,11,Car,Medium,0,0,Sunny,31.2,Weekday,22,$486.57,0
2025-08-11 09:52:00,PL010,Railway_Station,260,164,96,63.08,193,48,15,Car,Medium,1,0,Sunny,29,Weekday,9,$617.99,1
2025-08-22 02:42:00,PL004,Railway_Station,380,208,172,54.74,238,24,20,Bus,Medium,1,0,Rainy,25.5,Weekday,2,$619.75,0
2025-06-21 10:47:00,PL012,Residential,90,27,63,30,43,16,3,EV,Low,1,0,Cloudy,29.5,Weekend,10,$53.64,1
2025-07-19 03:33:00,PL008,Office,220,47,173,21.36,63,16,2,Car,Low,0,0,Cloudy,27.8,Weekend,3,$134.97,0
2025-11-30 20:57:00,PL004,Railway_Station,380,265,115,69.74,324,20,82,Truck,Medium,1,0,Rainy,14.8,Weekend,20,$908.91,1
2026-02-05 21:07:00,PL003,Hospital,260,136,124,52.31,154,20,9,Car,Medium,0,0,Sunny,8.9,Weekday,21,$284.35,0
2026-03-04 00:22:00,PL011,Airport,420,250,170,59.52,279,25,28,Car,Medium,0,0,Sunny,16,Weekday,0,"$1,245.99",0
2025-08-11 11:44:00,PL004,Railway_Station,380,265,115,69.74,287,28,29,EV,Medium,0,0,Foggy,26.6,Weekday,11,$947.19,0
2026-02-16 06:57:00,PL001,Mall,420,237,183,56.43,267,31,6,Car,Medium,0,0,Cloudy,8.7,Weekday,6,$918.36,0
2026-02-15 18:25:00,PL003,Hospital,260,192,68,73.85,234,13,46,Car,High,1,0,Rainy,10.9,Weekend,18,$449.52,1
2025-08-23 06:12:00,PL002,Office,320,131,189,40.94,145,11,22,Car,Low,0,0,Sunny,29,Weekend,6,$351.39,0
2026-05-17 05:42:00,PL004,Railway_Station,380,192,188,50.53,222,27,21,Car,Medium,0,0,Rainy,14.7,Weekend,5,$659.53,0
2025-08-23 15:15:00,PL007,Mall,300,224,76,74.67,249,8,19,Car,Medium,1,0,Cloudy,28.1,Weekend,15,$724.67,0
2026-05-09 05:36:00,PL006,Residential,160,106,54,66.25,113,5,7,Car,Medium,0,0,Rainy,16.5,Weekend,5,$189.92,0
2025-07-24 22:01:00,PL008,Office,220,79,141,35.91,91,10,13,Car,Low,0,0,Foggy,26.8,Weekday,22,$204.09,0
2026-04-13 16:18:00,PL004,Railway_Station,380,198,182,52.11,238,26,30,Truck,Medium,0,0,Sunny,16.1,Weekday,16,$676.27,0
2025-09-07 23:42:00,PL002,Office,320,40,280,12.5,62,22,15,Car,Low,1,0,Foggy,20.4,Weekend,23,$119.95,0
2026-03-18 07:48:00,PL002,Office,320,244,76,76.25,264,41,12,Car,Medium,1,0,Rainy,17.1,Weekday,7,$771.80,1
2026-01-02 13:34:00,PL010,Railway_Station,260,142,118,54.62,182,26,37,EV,Medium,0,0,Cloudy,8.6,Weekday,13,$496.02,0
2026-04-24 12:10:00,PL001,Mall,420,257,163,61.19,321,51,40,Car,Medium,1,0,Sunny,17.3,Weekday,12,"$1,030.29",0
2026-03-23 03:59:00,PL010,Railway_Station,260,134,126,51.54,154,19,16,Bike,Medium,0,0,Sunny,17.2,Weekday,3,$379.80,0
2025-06-15 06:04:00,PL003,Hospital,260,143,117,55,162,10,15,Car,Medium,0,0,Cloudy,30.8,Weekend,6,$303.59,0
2025-06-02 05:17:00,PL008,Office,220,115,105,52.27,135,10,14,Bike,Medium,0,0,Sunny,28,Weekday,5,$310.45,0
2026-02-04 23:20:00,PL007,Mall,300,155,145,51.67,168,7,20,Car,Medium,0,0,Rainy,6.6,Weekday,23,$584.12,0
2026-01-10 13:28:00,PL001,Mall,420,367,53,87.38,399,25,43,Car,High,1,1,Rainy,7.4,Weekend,13,"$1,520.63",0
2025-12-10 12:28:00,PL008,Office,220,153,67,69.55,179,18,27,Bike,Medium,0,0,Sunny,7.9,Weekday,12,$423.21,0
